Date Saved,04/06/2026 19:49:54
Spectral Data 712[nm],0.039519943297
Spectral Data 713[nm],0.038506355137
Spectral Data 714[nm],0.037426516414
Spectral Data 715[nm],0.036324184388
Spectral Data 716[nm],0.035244636238
Spectral Data 717[nm],0.034233141690
Spectral Data 718[nm],0.033330809325
Spectral Data 719[nm],0.032553855330
Spectral Data 720[nm],0.031910177320
Spectral Data 721[nm],0.031407706439
Spectral Data 722[nm],0.031054144725
Spectral Data 723[nm],0.030856912956
Spectral Data 724[nm],0.030823083594
Spectral Data 725[nm],0.030959589407
Spectral Data 726[nm],0.031273253262
Spectral Data 727[nm],0.031758200377
Spectral Data 728[nm],0.032385736704
Spectral Data 729[nm],0.033124871552
Spectral Data 730[nm],0.033944606781
Spectral Data 731[nm],0.034816600382
Spectral Data 732[nm],0.035723760724
Spectral Data 733[nm],0.036651998758
Spectral Data 734[nm],0.037587217987
Spectral Data 735[nm],0.038514744490
Spectral Data 736[nm],0.039411690086
Spectral Data 737[nm],0.040250185877
Spectral Data 738[nm],0.041002366692
Spectral Data 739[nm],0.041640900075
Spectral Data 740[nm],0.042163211852
Spectral Data 741[nm],0.042601495981
Spectral Data 742[nm],0.042990583926
Spectral Data 743[nm],0.043365329504
Spectral Data 744[nm],0.043739765882
Spectral Data 745[nm],0.044058293104
Spectral Data 746[nm],0.044251807034
Spectral Data 747[nm],0.044251218438
Spectral Data 748[nm],0.043994128704
Spectral Data 749[nm],0.043476797640
Spectral Data 750[nm],0.042724594474
Spectral Data 751[nm],0.041763052344
Spectral Data 752[nm],0.040617853403
Spectral Data 753[nm],0.039319068193
Spectral Data 754[nm],0.037901617587
Spectral Data 755[nm],0.036400683224
Spectral Data 756[nm],0.034851547331
Spectral Data 757[nm],0.033299617469
Spectral Data 758[nm],0.031814809889
Spectral Data 759[nm],0.030471494421
Spectral Data 760[nm],0.029344029725
Spectral Data 761[nm],0.028504127637
Spectral Data 762[nm],0.028006771579
Spectral Data 763[nm],0.027900435030
Spectral Data 764[nm],0.028233580291
Spectral Data 765[nm],0.029048699886
Spectral Data 766[nm],0.030274214223
Spectral Data 767[nm],0.031738512218
Spectral Data 768[nm],0.033266771585
Spectral Data 769[nm],0.034684654325
Spectral Data 770[nm],0.035885259509
Spectral Data 771[nm],0.036896470934
Spectral Data 772[nm],0.037762105465
Spectral Data 773[nm],0.038525968790
Spectral Data 774[nm],0.039224229753
Spectral Data 775[nm],0.039855204523
Spectral Data 776[nm],0.040406152606
Spectral Data 777[nm],0.040864337236
Spectral Data 778[nm],0.041216839105
Spectral Data 779[nm],0.041450843215
Spectral Data 780[nm],0.041553460062

TM-30 Color Vector Graphic,Reference Illuminant x,Reference Illuminant y,Measured Illuminant x,Measured Illuminant y
bin1,0.9809833,0.194092,0.9938979,0.1975899
bin2,0.8206769,0.5713925,0.8313577,0.5702146
bin3,0.5591344,0.829077,0.5716029,0.8263556
bin4,0.1836213,0.9829971,0.1913662,0.9794298
bin5,-0.09474985,0.9955011,-0.08922742,0.9912959
bin6,-0.5315927,0.8470001,-0.5314877,0.8439925
bin7,-0.8698048,0.493396,-0.8709142,0.4928804
bin8,-0.9900172,0.1409463,-0.9951214,0.1388349
bin9,-0.9882458,-0.1528731,-0.9949238,-0.1540224
bin10,-0.8045157,-0.5939314,-0.8096051,-0.5911654
bin11,-0.5291638,-0.8485197,-0.5339219,-0.845124
bin12,-0.1314175,-0.9913271,-0.1296756,-0.9871851
bin13,0.1845356,-0.9828258,0.1918883,-0.976897
bin14,0.6263367,-0.7795526,0.6333331,-0.7725613
bin15,0.8338338,-0.5520156,0.8482481,-0.5412509
bin16,0.9891164,-0.1471349,0.9964404,-0.1438073
